First name Last name	Last name of the artist 	First name of the artist	Sex of the artist (F/M/FM/empty)	Membership in movement, if applicable	Biographical elements	Detailed address of the artist, as it appears in the catalogue	Country of the artist	State of the artist	City of the artist	City coordinate location	City lat	City long	Street number of the artist's address	Street name of the artist's address	Street coordinate location	Street lat	Street long	Floor level of the artist's address	Local address of the artist	Additional information on the artist's address	Address as it appears in the catalogue	Country of the artist 2	State of the artist 2	City of the artist 2	Street number of the artist's address 2	Street name of the artist's address 2	Floor level of the artist's address 2	Local address of the artist 2	Additional information on the artist's address 2	Artist's nationality	Student of	Birth year	Month of birth	Day of birth	Detailed birth address of the artist, as it appears in the catalogue	Country of birth	State of birth	City of birth	Street number of the birth address	Street name of the birth address	Floor level of the birth address	Local address of birth	Additional information on the birth address	Year of death	Month of death	Day of death	Detailed death address of the artist, as it appears in the catalogue	Country of death	State of death	City of death	Street number of the death address	Street name of the death address	Floor level of the death address	Local address of death	Additional information on the death address	Notes	Number	Title of artwork	Subtitle	Dimension_bis	Medium_bis	Translated title	Start year of creation	Start month of creation	Start day of creation	End year of creation	End month of creation	End day of creation	Country of creation	State of creation	City of creation	Dimensions	Categories	Medium	Room	Chapter of the catalogue ?	Price	Location/Owner	Owner's country	Owner's state	Owner's city	Notes2
Charles PUTTEMANS 	PUTTEMANS 	Charles	M	Association Belge de Photographie	 A. B. DE PH. 59, rue du Moulin, Bruxelles.	59, rue du Moulin, Bruxelles.	Belgium	 	City of Brussels	50.846666666666664,4.351666666666667	50.846666666666664	4.351666666666667	59	Rue du Moulin - Molenstraat	50.854799,4.373524	50.854799	4.373524	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	440	Mer houleuse.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Charles PUTTEMANS 	PUTTEMANS 	Charles	M	Association Belge de Photographie	 A. B. DE PH. 59, rue du Moulin, Bruxelles.	59, rue du Moulin, Bruxelles.	Belgium	 	City of Brussels	50.846666666666664,4.351666666666667	50.846666666666664	4.351666666666667	59	Rue du Moulin - Molenstraat	50.854799,4.373524	50.854799	4.373524	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	441	Le Ruisseau.	D. Br.	Épreuve directe	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Charles PUTTEMANS 	PUTTEMANS 	Charles	M	Association Belge de Photographie	 A. B. DE PH. 59, rue du Moulin, Bruxelles.	59, rue du Moulin, Bruxelles.	Belgium	 	City of Brussels	50.846666666666664,4.351666666666667	50.846666666666664	4.351666666666667	59	Rue du Moulin - Molenstraat	50.854799,4.373524	50.854799	4.373524	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	442	Le grand Marais à Genck.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Charles PUTTEMANS 	PUTTEMANS 	Charles	M	Association Belge de Photographie	 A. B. DE PH. 59, rue du Moulin, Bruxelles.	59, rue du Moulin, Bruxelles.	Belgium	 	City of Brussels	50.846666666666664,4.351666666666667	50.846666666666664	4.351666666666667	59	Rue du Moulin - Molenstraat	50.854799,4.373524	50.854799	4.373524	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	443	En Campine.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Constant PUYO	PUYO 	Constant	M	Photo-Club de Paris / Linked Ring	 P. C. P. - L. R. 73, avenue Bosquet, Paris.	 73, avenue Bosquet, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	73	avenue Bosquet	48.85844,2.303674	48.85844	2.303674	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	444	Profil.	Ch. V.	Ch. V.	Papier au charbon velours Artigue	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Constant PUYO	PUYO 	Constant	M	Photo-Club de Paris / Linked Ring	 P. C. P. - L. R. 73, avenue Bosquet, Paris.	 73, avenue Bosquet, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	73	avenue Bosquet	48.85844,2.303674	48.85844	2.303674	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	445	Un Chapeau.	Ch. V.	Ch. V.	Papier au charbon velours Artigue	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Constant PUYO	PUYO 	Constant	M	Photo-Club de Paris / Linked Ring	 P. C. P. - L. R. 73, avenue Bosquet, Paris.	 73, avenue Bosquet, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	73	avenue Bosquet	48.85844,2.303674	48.85844	2.303674	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	446	Causerie nocture.	Ch. V.	Ch. V.	Papier au charbon velours Artigue	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Constant PUYO	PUYO 	Constant	M	Photo-Club de Paris / Linked Ring	 P. C. P. - L. R. 73, avenue Bosquet, Paris.	 73, avenue Bosquet, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	73	avenue Bosquet	48.85844,2.303674	48.85844	2.303674	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	447	Deuil.	Ch. V.	Ch. V.	Papier au charbon velours Artigue	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Constant PUYO	PUYO 	Constant	M	Photo-Club de Paris / Linked Ring	 P. C. P. - L. R. 73, avenue Bosquet, Paris.	 73, avenue Bosquet, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	73	avenue Bosquet	48.85844,2.303674	48.85844	2.303674	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	448	Figure décorative.	Ch. V.	Ch. V.	Papier au charbon velours Artigue	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Constant PUYO	PUYO 	Constant	M	Photo-Club de Paris / Linked Ring	 P. C. P. - L. R. 73, avenue Bosquet, Paris.	 73, avenue Bosquet, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	73	avenue Bosquet	48.85844,2.303674	48.85844	2.303674	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	449	Gaité.	Ch. V.	Ch. V.	Papier au charbon velours Artigue	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Constant PUYO	PUYO 	Constant	M	Photo-Club de Paris / Linked Ring	 P. C. P. - L. R. 73, avenue Bosquet, Paris.	 73, avenue Bosquet, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	73	avenue Bosquet	48.85844,2.303674	48.85844	2.303674	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	450	Liseuse.	Ch. V.	Ch. V.	Papier au charbon velours Artigue	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Constant PUYO	PUYO 	Constant	M	Photo-Club de Paris / Linked Ring	 P. C. P. - L. R. 73, avenue Bosquet, Paris.	 73, avenue Bosquet, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	73	avenue Bosquet	48.85844,2.303674	48.85844	2.303674	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	451	Portrait. 	Gb.	Gb.	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Constant PUYO	PUYO 	Constant	M	Photo-Club de Paris / Linked Ring	 P. C. P. - L. R. 73, avenue Bosquet, Paris.	 73, avenue Bosquet, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	73	avenue Bosquet	48.85844,2.303674	48.85844	2.303674	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	452	Paysage.	Gb.	Gb.	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Constant PUYO	PUYO 	Constant	M	Photo-Club de Paris / Linked Ring	 P. C. P. - L. R. 73, avenue Bosquet, Paris.	 73, avenue Bosquet, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	73	avenue Bosquet	48.85844,2.303674	48.85844	2.303674	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	453	Tête d'étude.	Gb.	Gb.	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
J. QUENTIN 	QUENTIN 	J.			 Sainte-Catherine-Lez-Arras (Pas-de-Calais).	 Sainte-Catherine-Lez-Arras (Pas-de-Calais).	France	 	Sainte-Catherine	50.307222222222,2.7630555555556	50.307222222222	2.7630555555556	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	454	Brume de décembre.	D. Br.	Épreuve directe	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Édouard RABOURDIN 	RABOURDIN 	Édouard	M	Photo-Club de Paris	 83, boulevard Malesherbes, Paris. P. C. P.	 83, boulevard Malesherbes, Paris. 	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	83	boulevard Malesherbes	48.87976,2.31387	48.87976	2.31387	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	455	Dans le Parc.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Édouard RABOURDIN 	RABOURDIN 	Édouard	M	Photo-Club de Paris	 83, boulevard Malesherbes, Paris. P. C. P.	 83, boulevard Malesherbes, Paris. 	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	83	boulevard Malesherbes	48.87976,2.31387	48.87976	2.31387	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	456	Une bonne Digestion.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
REGURON	REGURON				 Rampe Poulic-al-lor, Brest (Finistère).	 Rampe Poulic-al-lor, Brest (Finistère).	France	 	Brest	48.39,-4.4869444444444	48.39	-4.4869444444444	 	 Rampe Poulic-al-lor				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	457	Lecure.	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Victor RISTON 	RISTON 	Victor	M		 3, rue d'Essey, Malzéville, Nancy (Meurthe-et-Moselle).	 3, rue d'Essey, Malzéville, Nancy (Meurthe-et-Moselle).	France	 	Nancy	48.692777777778,6.1836111111111	48.692777777778	6.1836111111111	3	 rue d'Essey				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	458	Le Soir, à marée basse.	A. Pl.	Agrandissement	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Ralph-W. ROBINSON 	ROBINSON 	Ralph-W.	M	Camera Club de Londres / Linked Ring	 C. C. L. - L. R. Redhill (Angleterre).	Redhill (Angleterre).	England	 	Redhill	51.2393,-0.1726	51.2393	-0.1726	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	459	"Midst, the changeless piping of the wind""."				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Ralph-W. ROBINSON 	ROBINSON 	Ralph-W.	M	Camera Club de Londres / Linked Ring	 C. C. L. - L. R. Redhill (Angleterre).	Redhill (Angleterre).	England	 	Redhill	51.2393,-0.1726	51.2393	-0.1726	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	460	Un Village au bord de la mer.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Ralph-W. ROBINSON 	ROBINSON 	Ralph-W.	M	Camera Club de Londres / Linked Ring	 C. C. L. - L. R. Redhill (Angleterre).	Redhill (Angleterre).	England	 	Redhill	51.2393,-0.1726	51.2393	-0.1726	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	461	Marée descendante.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Ralph-W. ROBINSON 	ROBINSON 	Ralph-W.	M	Camera Club de Londres / Linked Ring	 C. C. L. - L. R. Redhill (Angleterre).	Redhill (Angleterre).	England	 	Redhill	51.2393,-0.1726	51.2393	-0.1726	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	462	Fresh from de ebbing wave.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Vicomte de ROCHAMBEAU 	ROCHAMBEAU 	Vicomte de	M	Photo-Club de Paris	 P. C. P. 68, rue de Miromesnil, Paris.	68, rue de Miromesnil, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	68	rue de Miromesnil	48.876,2.3157	48.876	2.3157	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	463	Le Pont de Cazan.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
A. ROSSIGNOL 	ROSSIGNOL 	A.	M	Photo-Club de Paris	 P. C. P. 21, rue Galvani, Paris.	21, rue Galvani, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	21	rue Galvani	48.884,2.29095	48.884	2.29095	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	464	Fleurs des champs.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Bon Nathaniel de ROTHSCHILD 	ROTHSCHILD 	Bon Nathaniel de	M	Photo-Club de Paris / Linked Ring / Camera Club de Vienne	 P. C. P. - C. C. V. - L. R. I Glestomaugasse, 14, Vienne (Autriche).	I Glestomaugasse, 14, Vienne (Autriche).	Austria	 	Vienna	48.208333333333336,16.3725	48.208333333333336	16.3725	14	 I Glestomaugasse				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	465	Le Port de Naples.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Bon Nathaniel de ROTHSCHILD 	ROTHSCHILD 	Bon Nathaniel de	M	Photo-Club de Paris / Linked Ring / Camera Club de Vienne	 P. C. P. - C. C. V. - L. R. I Glestomaugasse, 14, Vienne (Autriche).	I Glestomaugasse, 14, Vienne (Autriche).	Austria	 	Vienna	48.208333333333336,16.3725	48.208333333333336	16.3725	14	 I Glestomaugasse				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	466	Le Port de Mate.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Alexis ROUART 	ROUART 	Alexis	M		 36, rue de Lisbonne, Paris.	 36, rue de Lisbonne, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	36	rue de Lisbonne	48.8777,2.31359	48.8777	2.31359	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	467	Coup d’épervier sur la Loire.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Georges ROY 	ROY 	Georges	M	Photo-Club de Paris	 P. C. P. 71, rue de Monceau, Paris.	71, rue de Monceau, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	71	rue de Monceau	48.878,2.31126	48.878	2.31126	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	468	Coucher de soleil, à Ostende. 	A. Ch.	Agrandissement	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Georges ROY 	ROY 	Georges	M	Photo-Club de Paris	 P. C. P. 71, rue de Monceau, Paris.	71, rue de Monceau, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	71	rue de Monceau	48.878,2.31126	48.878	2.31126	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	469	Coucher de soleil, à Ostende.	A. Ch.	Agrandissement	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Ludwig RUSS 	RUSS 	Ludwig	M	Association Belge de Photographie	 A. B. DE PH. 16, U. d. Linden, Berlin.	16, U. d. Linden, Berlin.	Germany	 	Berlin	52.516666666667,13.383333333333	52.516666666667	13.383333333333	16	Unter den Linden	52.51658,13.381	52.51658	13.381	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	470	Bord de rivière.	D.	Épreuve directe		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Edmond SACRÉ 	SACRÉ 	Edmond	M	Association Belge de Photographie	 A. B. DE PH. 1, rue de la Calandre, Gand.	1, rue de la Calandre, Gand.	Belgium	 	Ghent	51.05361111111111,3.725277777777778	51.05361111111111	3.725277777777778	1	 rue de la Calandre				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	471	A la pêche.	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Edmond SACRÉ 	SACRÉ 	Edmond	M	Association Belge de Photographie	 A. B. DE PH. 1, rue de la Calandre, Gand.	1, rue de la Calandre, Gand.	Belgium	 	Ghent	51.05361111111111,3.725277777777778	51.05361111111111	3.725277777777778	1	 rue de la Calandre				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	472	Première Neige en Flandre.	D. Ch.	Épreuve directe	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Edmond SACRÉ 	SACRÉ 	Edmond	M	Association Belge de Photographie	 A. B. DE PH. 1, rue de la Calandre, Gand.	1, rue de la Calandre, Gand.	Belgium	 	Ghent	51.05361111111111,3.725277777777778	51.05361111111111	3.725277777777778	1	 rue de la Calandre				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	473	Cour de ferme (givre).	D. Ch.	Épreuve directe	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Edmond SACRÉ 	SACRÉ 	Edmond	M	Association Belge de Photographie	 A. B. DE PH. 1, rue de la Calandre, Gand.	1, rue de la Calandre, Gand.	Belgium	 	Ghent	51.05361111111111,3.725277777777778	51.05361111111111	3.725277777777778	1	 rue de la Calandre				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	474	Givre ensoleillé.	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
SALANSON	SALANSON				 235, faubourg Saint-Honoré, Paris.	 235, faubourg Saint-Honoré, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	235	rue du Faubourg-Saint-Honoré	48.869917,2.318389	48.869917	2.318389	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	475	Londres, Piccadilly, un jour de neige.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Léon SAZIE 	SAZIE 	Léon	M		 20, passage de l'Industrie, Paris.	 20, passage de l'Industrie, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	20	passage de l'Industrie	48.8712,2.35461	48.8712	2.35461	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	476	Le Gardien de l'allée.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Otto SCHARF 	SCHARF 	Otto	M	Linked Ring	 L. R. 68, Steckendorferstrasse, Crefeld, (Allemagne).	68, Steckendorferstrasse, Crefeld, (Allemagne).	Germany	 	Krefeld	51.333333333333,6.5666666666667	51.333333333333	6.5666666666667	68	 Steckendorferstrasse				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	477	Pastorelle.	Pl.	Pl.	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Otto SCHARF 	SCHARF 	Otto	M	Linked Ring	 L. R. 68, Steckendorferstrasse, Crefeld, (Allemagne).	68, Steckendorferstrasse, Crefeld, (Allemagne).	Germany	 	Krefeld	51.333333333333,6.5666666666667	51.333333333333	6.5666666666667	68	 Steckendorferstrasse				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	478	Portrait.	Gb.	Gb.	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Otto SCHARF 	SCHARF 	Otto	M	Linked Ring	 L. R. 68, Steckendorferstrasse, Crefeld, (Allemagne).	68, Steckendorferstrasse, Crefeld, (Allemagne).	Germany	 	Krefeld	51.333333333333,6.5666666666667	51.333333333333	6.5666666666667	68	 Steckendorferstrasse				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	479	Octobre.	Gb.	Gb.	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
H.-E. SCHEIDIUS 	SCHEIDIUS 	H.-E.			 80, Patersgang, Arnhem (Hollande).	 80, Patersgang, Arnhem (Hollande).	Netherlands	 	Arnhem	51.98,5.91111	51.98	5.91111	80	 Patersgang				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	480	Effet de nuages.	G. Cl.	G. Cl.	Papier au gelatino-chlorure (dit aristotype)	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
H.-E. SCHEIDIUS 	SCHEIDIUS 	H.-E.			 80, Patersgang, Arnhem (Hollande).	 80, Patersgang, Arnhem (Hollande).	Netherlands	 	Arnhem	51.98,5.91111	51.98	5.91111	80	 Patersgang				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	481	Clair de lune.	G. Cl.	G. Cl.	Papier au gelatino-chlorure (dit aristotype)	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Philipp von SCHOELLER 	SCHOELLER 	Philipp von	M	Camera Club de Vienne	 C. C. V. I, Bauermarkt. 13, Vienne (Autriche).	I, Bauermarkt. 13, Vienne (Autriche).	Austria	 	Vienna	48.208333333333336,16.3725	48.208333333333336	16.3725	13	Bauernmarkt	48.2102,16.373	48.2102	16.373	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	482	Cécile.	A. Pl. D.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Philipp von SCHOELLER 	SCHOELLER 	Philipp von	M	Camera Club de Vienne	 C. C. V. I, Bauermarkt. 13, Vienne (Autriche).	I, Bauermarkt. 13, Vienne (Autriche).	Austria	 	Vienna	48.208333333333336,16.3725	48.208333333333336	16.3725	13	Bauernmarkt	48.2102,16.373	48.2102	16.373	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	483	Étude hollandaise.	Ch. V.	Ch. V.	Papier au charbon velours Artigue	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
