First name Last name	Last name of the artist	First name of the artist	Sex of the artist (F/M/FM/empty)	Membership in movement, if applicable	Biographical elements	Detailed address of the artist, as it appears in the catalogue	Country of the artist	State of the artist	City of the artist	City coordinate location	City lat	City long	Street number of the artist's address	Street name of the artist's address	Street coordinate location	Street lat	Street long	Floor level of the artist's address	Local address of the artist	Additional information on the artist's address	Address as it appears in the catalogue	Country of the artist 2	State of the artist 2	City of the artist 2	Street number of the artist's address 2	Street name of the artist's address 2	Floor level of the artist's address 2	Local address of the artist 2	Additional information on the artist's address 2	Artist's nationality	Student of	Birth year	Month of birth	Day of birth	Detailed birth address of the artist, as it appears in the catalogue	Country of birth	State of birth	City of birth	Street number of the birth address	Street name of the birth address	Floor level of the birth address	Local address of birth	Additional information on the birth address	Year of death	Month of death	Day of death	Detailed death address of the artist, as it appears in the catalogue	Country of death	State of death	City of death	Street number of the death address	Street name of the death address	Floor level of the death address	Local address of death	Additional information on the death address	Notes	Number	Title of artwork	Subtitle	Dimension_bis	Medium_bis	Translated title	Start year of creation	Start month of creation	Start day of creation	End year of creation	End month of creation	End day of creation	Country of creation	State of creation	City of creation	Dimensions	Categories	Medium	Room	Chapter of the catalogue ?	Price	Location/Owner	Owner's country	Owner's state	Owner's city	Notes2
Sosthène PECTOR 	PECTOR 	Sosthène	M	Société Française de Photographie	  S. F. P., 9, rue Lincoln, Paris.	   9, rue Lincoln, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	9	Rue Lincoln	48.8702,2.30276	48.8702	2.30276	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	452	L'Orne, vue du pont de la Bataille. 	D. G. cl.	Épreuve directe	Papier au gelatino-chlorure (dit aristotype)	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Sosthène PECTOR 	PECTOR 	Sosthène	M	Société Française de Photographie	  S. F. P., 9, rue Lincoln, Paris.	   9, rue Lincoln, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	9	Rue Lincoln	48.8702,2.30276	48.8702	2.30276	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	453	Ferme, vue du pont de la Bataille. 	D. G. cl.	Épreuve directe	Papier au gelatino-chlorure (dit aristotype)	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Sosthène PECTOR 	PECTOR 	Sosthène	M	Société Française de Photographie	  S. F. P., 9, rue Lincoln, Paris.	   9, rue Lincoln, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	9	Rue Lincoln	48.8702,2.30276	48.8702	2.30276	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	454	Rochers du Vey. Bords de l'Orne. 	D. G. cl.	Épreuve directe	Papier au gelatino-chlorure (dit aristotype)	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Adolphe J. PEREIRA 	PEREIRA 	Adolphe J.	M		 Rammelweide, Arnheim (Hollande).	 Rammelweide, Arnheim (Hollande).	Netherlands	 	Arnhem	51.98,5.91111	51.98	5.91111	 	Molenbeekstraat	51.987,5.9291	51.987	5.9291	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	455	Les Pêcheurs de Zandvort.	D. Br.	Épreuve directe	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Adolphe J. PEREIRA 	PEREIRA 	Adolphe J.	M		 Rammelweide, Arnheim (Hollande).	 Rammelweide, Arnheim (Hollande).	Netherlands	 	Arnhem	51.98,5.91111	51.98	5.91111	 	Molenbeekstraat	51.987,5.9291	51.987	5.9291	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	456	Le Retour.	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Adolphe J. PEREIRA 	PEREIRA 	Adolphe J.	M		 Rammelweide, Arnheim (Hollande).	 Rammelweide, Arnheim (Hollande).	Netherlands	 	Arnhem	51.98,5.91111	51.98	5.91111	 	Molenbeekstraat	51.987,5.9291	51.987	5.9291	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	457	Le Médecin.	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Adolphe J. PEREIRA 	PEREIRA 	Adolphe J.	M		 Rammelweide, Arnheim (Hollande).	 Rammelweide, Arnheim (Hollande).	Netherlands	 	Arnhem	51.98,5.91111	51.98	5.91111	 	Molenbeekstraat	51.987,5.9291	51.987	5.9291	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	458	Paysage hollandais. 	D. Br.	Épreuve directe	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Adolphe J. PEREIRA 	PEREIRA 	Adolphe J.	M		 Rammelweide, Arnheim (Hollande).	 Rammelweide, Arnheim (Hollande).	Netherlands	 	Arnhem	51.98,5.91111	51.98	5.91111	 	Molenbeekstraat	51.987,5.9291	51.987	5.9291	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	459	Le Déjeuner.	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Charles PÉRIER 	PÉRIER 	Charles	M	Photo-Club de Paris	  P. C. P., 1, rue Magellan, Paris.	  1, rue Magellan, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	1	rue Magellan	48.8704,2.29989	48.8704	2.29989	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	460	Gué de Beauvoir (Mont Saint-Michel). 	E.		Émail	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Charles PÉRIER 	PÉRIER 	Charles	M	Photo-Club de Paris	  P. C. P., 1, rue Magellan, Paris.	  1, rue Magellan, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	1	rue Magellan	48.8704,2.29989	48.8704	2.29989	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	461	Chasse à courre. Départ. 	E.		Émail	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Charles PETIT 	PETIT 	Charles	M	Photo-Club de Paris	  P. C. P. 30, avenue de Messine, Paris.	   30, avenue de Messine, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	30	avenue de Messine	48.876705,2.3123	48.876705	2.3123	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	462	Lavandières en Auvergne.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Charles PETIT 	PETIT 	Charles	M	Photo-Club de Paris	  P. C. P. 30, avenue de Messine, Paris.	   30, avenue de Messine, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	30	avenue de Messine	48.876705,2.3123	48.876705	2.3123	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	463	En Régate. 	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Roger PETIT 	PETIT 	Roger	M		  30, avenue de Messine, Paris.	  30, avenue de Messine, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	30	avenue de Messine	48.876705,2.3123	48.876705	2.3123	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	464	Intérieur de Métairie. 	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Émile PIAGET 	PIAGET 	Émile	M	Photo-Club de Paris	 P. C. P. 59, avenue de Noailles, Lyon (Rhône).	  59, avenue de Noailles, Lyon (Rhône).	France	 	Lyon	45.758888888889,4.8413888888889	45.758888888889	4.8413888888889	59	avenue du Maréchal Foch				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	465	Les AIpes vues du haut de la Dent du Géant (4010 mètres). 	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Émile PIAGET 	PIAGET 	Émile	M	Photo-Club de Paris	 P. C. P. 59, avenue de Noailles, Lyon (Rhône).	  59, avenue de Noailles, Lyon (Rhône).	France	 	Lyon	45.758888888889,4.8413888888889	45.758888888889	4.8413888888889	59	avenue du Maréchal Foch				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	466	Matinée d'hiver (Grande-Chartreuse). 	D. C. cl.	Épreuve directe	Papier au collodio-chlorure	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Émile PIAGET 	PIAGET 	Émile	M	Photo-Club de Paris	 P. C. P. 59, avenue de Noailles, Lyon (Rhône).	  59, avenue de Noailles, Lyon (Rhône).	France	 	Lyon	45.758888888889,4.8413888888889	45.758888888889	4.8413888888889	59	avenue du Maréchal Foch				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	467	Près du « Grand Logis ». 	D. C. cl.	Épreuve directe	Papier au collodio-chlorure	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Émile PIAGET 	PIAGET 	Émile	M	Photo-Club de Paris	 P. C. P. 59, avenue de Noailles, Lyon (Rhône).	  59, avenue de Noailles, Lyon (Rhône).	France	 	Lyon	45.758888888889,4.8413888888889	45.758888888889	4.8413888888889	59	avenue du Maréchal Foch				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	468	Près de Leyzin (Suisse). Étude. 	D. C. cl.	Épreuve directe	Papier au collodio-chlorure	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
F.-R. PINEIRO 	PINEIRO 	F.-R.			  235, faubourg Saint-Honoré, Paris.	  235, faubourg Saint-Honoré, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	235	rue du Faubourg-Saint-Honoré	48.869917,2.318389	48.869917	2.318389	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	469	Seigneur Carlovingien. 	D. Br.	Épreuve directe	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
F.-R. PINEIRO 	PINEIRO 	F.-R.			  235, faubourg Saint-Honoré, Paris.	  235, faubourg Saint-Honoré, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	235	rue du Faubourg-Saint-Honoré	48.869917,2.318389	48.869917	2.318389	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	470	Seigneur Henri III.	D. Br.	Épreuve directe	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
F.-R. PINEIRO 	PINEIRO 	F.-R.			  235, faubourg Saint-Honoré, Paris.	  235, faubourg Saint-Honoré, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	235	rue du Faubourg-Saint-Honoré	48.869917,2.318389	48.869917	2.318389	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	471	Armurier Moyen Age.	D. Br.	Épreuve directe	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Gaston PLESSY 	PLESSY 	Gaston	M	Photo-Club de Paris	  P. C. P. Château-Renard (Loiret).	   Château-Renard (Loiret).	France	 	Château-Renard	47.930555555556,2.9275	47.930555555556	2.9275	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	472	Canot allant à la remorque. 	A.	Agrandissement		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Gaston PLESSY 	PLESSY 	Gaston	M	Photo-Club de Paris	  P. C. P. Château-Renard (Loiret).	   Château-Renard (Loiret).	France	 	Château-Renard	47.930555555556,2.9275	47.930555555556	2.9275	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	473	Fenaison. 	A.	Agrandissement		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Vicomte de PONTON d'AMÉCOURT 	PONTON d'AMÉCOURT 	Vicomte de	M	Société Française de Photographie	  S. F. P., 35, rue de la Source, Nancy (Meurthe-et-Moselle).	   35, rue de la Source, Nancy (Meurthe-et-Moselle).	France	 	Nancy	48.692777777778,6.1836111111111	48.692777777778	6.1836111111111	35	rue de la Source	48.695,6.17833	48.695	6.17833	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	474	Bords de l'Yonne.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Vicomte de PONTON d'AMÉCOURT 	PONTON d'AMÉCOURT 	Vicomte de	M	Société Française de Photographie	  S. F. P., 35, rue de la Source, Nancy (Meurthe-et-Moselle).	   35, rue de la Source, Nancy (Meurthe-et-Moselle).	France	 	Nancy	48.692777777778,6.1836111111111	48.692777777778	6.1836111111111	35	rue de la Source	48.695,6.17833	48.695	6.17833	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	475	Chemin de ronde de Vézelay (Yonne).	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Vicomte de PONTON d'AMÉCOURT 	PONTON d'AMÉCOURT 	Vicomte de	M	Société Française de Photographie	  S. F. P., 35, rue de la Source, Nancy (Meurthe-et-Moselle).	   35, rue de la Source, Nancy (Meurthe-et-Moselle).	France	 	Nancy	48.692777777778,6.1836111111111	48.692777777778	6.1836111111111	35	rue de la Source	48.695,6.17833	48.695	6.17833	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	476	Pont de Pierre Perthuis, sur la Cure.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
William B. POST 	POST 	William B.	M		  111-113, West 38th street, New-York (U. S. A.)	  111-113, West 38th street, New-York (U. S. A.)	United States of America	 	New York City	40.7,-74	40.7	-74	 	111-113 West 38th street				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	477	Réflection. 	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
William B. POST 	POST 	William B.	M		  111-113, West 38th street, New-York (U. S. A.)	  111-113, West 38th street, New-York (U. S. A.)	United States of America	 	New York City	40.7,-74	40.7	-74	 	111-113 West 38th street				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	478	Lever du Soleil sur le lac. 	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
William B. POST 	POST 	William B.	M		  111-113, West 38th street, New-York (U. S. A.)	  111-113, West 38th street, New-York (U. S. A.)	United States of America	 	New York City	40.7,-74	40.7	-74	 	111-113 West 38th street				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	479	Pâturage. 	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Émile POULENC 	POULENC 	Émile	M	Société Française de Photographie	  S. F. P., 2, rue Cambacérès, Paris.	   2, rue Cambacérès, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	2	rue Cambacérès	48.873,2.31799	48.873	2.31799	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	480	La Condamine (Monaco).	A. Pl.	Agrandissement	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Émile POULENC 	POULENC 	Émile	M	Société Française de Photographie	  S. F. P., 2, rue Cambacérès, Paris.	   2, rue Cambacérès, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	2	rue Cambacérès	48.873,2.31799	48.873	2.31799	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	481	Rochers à Ellen-Rock (Antibes).	A. Pl.	Agrandissement	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Émile POULENC 	POULENC 	Émile	M	Société Française de Photographie	  S. F. P., 2, rue Cambacérès, Paris.	   2, rue Cambacérès, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	2	rue Cambacérès	48.873,2.31799	48.873	2.31799	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	482	Un Coin du vieux Royat.	A. Pl.	Agrandissement	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Comte Joseph PRIMOLI 	PRIMOLI 	Comte Joseph	M		  1, Tardinona, Rome (Italie).	  1, Tardinona, Rome (Italie).	Italy	 	Rome	41.893055555556,12.482777777778	41.893055555556	12.482777777778	1	 Tardinona				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	483	Campagne romaine. Berger antique.	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Comte Joseph PRIMOLI 	PRIMOLI 	Comte Joseph	M		  1, Tardinona, Rome (Italie).	  1, Tardinona, Rome (Italie).	Italy	 	Rome	41.893055555556,12.482777777778	41.893055555556	12.482777777778	1	 Tardinona				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	484	Coin du Lac d'Albano.	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Comte Joseph PRIMOLI 	PRIMOLI 	Comte Joseph	M		  1, Tardinona, Rome (Italie).	  1, Tardinona, Rome (Italie).	Italy	 	Rome	41.893055555556,12.482777777778	41.893055555556	12.482777777778	1	 Tardinona				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	485	Salut à l'objectif.	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Comte Joseph PRIMOLI 	PRIMOLI 	Comte Joseph	M		  1, Tardinona, Rome (Italie).	  1, Tardinona, Rome (Italie).	Italy	 	Rome	41.893055555556,12.482777777778	41.893055555556	12.482777777778	1	 Tardinona				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	486	Palmuccia.	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Comte Joseph PRIMOLI 	PRIMOLI 	Comte Joseph	M		  1, Tardinona, Rome (Italie).	  1, Tardinona, Rome (Italie).	Italy	 	Rome	41.893055555556,12.482777777778	41.893055555556	12.482777777778	1	 Tardinona				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	487	Promenade de Léon XIII.	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Comte Joseph PRIMOLI 	PRIMOLI 	Comte Joseph	M		  1, Tardinona, Rome (Italie).	  1, Tardinona, Rome (Italie).	Italy	 	Rome	41.893055555556,12.482777777778	41.893055555556	12.482777777778	1	 Tardinona				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	488	Campagne romaine. Le Bain des Buffles.	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Comte Joseph PRIMOLI 	PRIMOLI 	Comte Joseph	M		  1, Tardinona, Rome (Italie).	  1, Tardinona, Rome (Italie).	Italy	 	Rome	41.893055555556,12.482777777778	41.893055555556	12.482777777778	1	 Tardinona				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	489	Donna Maria Gabrielle d'Ammuzio.	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Comte Louis PRIMOLI 	PRIMOLI 	Comte Louis	M		  1, Via torre di Riona, palais Primoli, Rome (Italie).	  1, Via torre di Riona, palais Primoli, Rome (Italie).	Italy	 	Rome	41.893055555556,12.482777777778	41.893055555556	12.482777777778	1	via Giuseppe Zanardelli				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	490	Invocation au Couvent. 	D. G. cl.	Épreuve directe	Papier au gelatino-chlorure (dit aristotype)	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Comte Louis PRIMOLI 	PRIMOLI 	Comte Louis	M		  1, Via torre di Riona, palais Primoli, Rome (Italie).	  1, Via torre di Riona, palais Primoli, Rome (Italie).	Italy	 	Rome	41.893055555556,12.482777777778	41.893055555556	12.482777777778	1	via Giuseppe Zanardelli				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	491	Répétition générale.	D. G. cl.	Épreuve directe	Papier au gelatino-chlorure (dit aristotype)	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Comte Louis PRIMOLI 	PRIMOLI 	Comte Louis	M		  1, Via torre di Riona, palais Primoli, Rome (Italie).	  1, Via torre di Riona, palais Primoli, Rome (Italie).	Italy	 	Rome	41.893055555556,12.482777777778	41.893055555556	12.482777777778	1	via Giuseppe Zanardelli				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	492	La Source.	D. G. cl.	Épreuve directe	Papier au gelatino-chlorure (dit aristotype)	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Constant PUYO 	PUYO 	Constant	M	Photo-Club de Paris	  P. C. P., 73, avenue Bosquet, Paris.	  73, avenue Bosquet, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	73	avenue Bosquet	48.85844,2.303674	48.85844	2.303674	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	493	Sous la lampe.	D. Ch. V.	Épreuve directe	Papier au charbon velours Artigue	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Constant PUYO 	PUYO 	Constant	M	Photo-Club de Paris	  P. C. P., 73, avenue Bosquet, Paris.	  73, avenue Bosquet, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	73	avenue Bosquet	48.85844,2.303674	48.85844	2.303674	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	494	Vengeance.	D. Ch. V.	Épreuve directe	Papier au charbon velours Artigue	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Constant PUYO 	PUYO 	Constant	M	Photo-Club de Paris	  P. C. P., 73, avenue Bosquet, Paris.	  73, avenue Bosquet, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	73	avenue Bosquet	48.85844,2.303674	48.85844	2.303674	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	495	Veillée.	D. Ch. V.	Épreuve directe	Papier au charbon velours Artigue	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
